category,intent,intentType,userSentence
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,공항에서 개별 수속 밟아?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,공항에가면 개인별로 수속 밟는건가요?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,네임택 언제줘?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,네임택 받고싶어
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,네임택 어디서 누가 줘?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,도시명여행 미팅 시간 문의
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,도시명여행 미팅장소 문의
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,도시명여행 미팅시간 문의
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅 시간 문의
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅 장소 문의
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,어디서 만나요
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,어디서 만나
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,언제 만나요
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,언제 만나
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,패키지 미팅 장소
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,패키지 미팅 시간 문의
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅 장소 어디야
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅장소 어디야
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅장소 알려줘 해외여행
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅장소 알려줘 해외패키지
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅장소 해외패키지
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅장소 어디야 해외패키지
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,공항 노랑풍선 카운터 위치
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,노랑풍선 데스크 어딨습니까?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,노랑풍선 미팅장소 어디로가?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,노랑풍선 만나는곳 어디야?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,노랑풍선 만나는 장소 어디야?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,노랑풍선 미팅위치 어디로가?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,인천국제공항 노랑풍선 어디로가?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,인천공항에서 노랑풍선 어떻게 찾아
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,인천공항에서 노랑풍선 데스크 어디에있어?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,인천공항에서 노랑풍선 데스크 찾기
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅시간 지각
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅시각 늦음
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅시각 늦어져
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅시간 어김면?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅시간에 못가면?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅시간에 도착못하면?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,새벽출발시 만나는 방법
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,새벽출발 미팅 방법
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,새벽출발하는 미팅은 만나?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,공항미팅 사전출발 몇시까지?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,네임텍 어서 받아?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,현지 조인 고객 미팅 참여 문의
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,공항 도착시 개인 수속?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,공항가면 수속 바로해?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,도시명국제여객터미널 노랑풍선 데스크 어디?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,도시명국제여객터미널 노랑풍선 어디가서 찾아?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,김포공항 노랑풍선 데스크 어디에있습니까?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,김포공항에 노랑풍선 어디에있어?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,공항오면 개인으로 수속해?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,공항에 노랑풍선 어디가서 찾아요?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,인천공항 집합 장소 어디야
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,패키지가는데 인천공항에서 어디로 가야하나요
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,패키지가는데 인천공항 어디로 집합하나요
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,인천공항 집합 장소 알려주세요
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅시간이 어디에요
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅시간이 언제에요
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅시간이 언제인지 알려주세요
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅장소가 어딘지 알려주세요
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,만나는 장소 ticker_y 패키지
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,출발당일 몇시까지 가야됩니까?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,공항 미팅 어디서 해
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,공항 미팅 장소 알려줘
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,공항 미팅 하는거 어디로 가?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅 조금 늦어도 괜찮아?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅시간 조금 늦을 것 같아요
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅시간 늦으면
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,공항에서 몇시에 만나는거죠
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,공항에서 몇시에 미팅이지?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,인천공항 미팅장소는 몇층이야?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,인천공항 미팅장소 어딘지 알려줘
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,인인천공항 미팅장소가 어디야?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,부산공항 미팅장소가 어디예요?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,부산공항 미팅장소 문의
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,부산공항 미팅은 어디서 하죠?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,부산공항 미팅장소 어딘지 알려줘
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,김해공항 미팅장소 위치가 어디야?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,김해공항 미팅장소 위치 문의
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,내년 1월 15일에 북경 여행 가는데 미팅 시간을 몰라요
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,내년에 도시명 여행을 가는데 미팅시간 알려줘
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,내년 도시명 여행가는데 미팅 시간 언제야?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,도시명 여행가는데 미팅시간을 몰라요
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,도시명 여행을 가는데 미팅 언제인지 몰라요
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,도시명 여행가는데 미팅시간 몇시인가요?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,약속장소
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,약속 장소
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,약속장소 어디야?
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,약속장소 알려줘요
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,공항 약속장소
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,만남장소
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,만남 장소
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,만나는 장소
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,노랑풍선 미팅 장소
여행준비-미팅 장소/시간,여행준비_미팅 장소/시간_미팅 장소 및 시간 문의,STANDARD,미팅장소 어디에요?
